iter	MAE
1665	1.517514255
1666	1.517430095
1667	1.517424155
1668	1.51737366
1669	1.517311524
1670	1.51730293
1671	1.517286085
1672	1.517282335
1673	1.517221032
1674	1.517104322
1675	1.517048529
1676	1.517038674
1677	1.516873815
1678	1.516589996
1679	1.516462757
1680	1.51628699
1681	1.516217393
1682	1.515929473
1683	1.515797279
1684	1.515741372
1685	1.51567877
1686	1.515647709
1687	1.515628948
1688	1.515483753
1689	1.515482996
1690	1.515423494
1691	1.515323886
1692	1.515255178
1693	1.515250846
1694	1.515063633
1695	1.515031043
1696	1.514997489
1697	1.514871738
1698	1.514814656
1699	1.514763703
1700	1.514465302
1701	1.514400406
1702	1.514354238
1703	1.514342091
1704	1.514179089
1705	1.513999278
1706	1.513923187
1707	1.51387995
1708	1.513838443
1709	1.513827084
1710	1.513808257
1711	1.513756132
1712	1.513736813
1713	1.513446117
1714	1.513339479
1715	1.513237298
1716	1.513228375
1717	1.513221708
1718	1.513018145
1719	1.512828262
1720	1.512606845
1721	1.51254611
1722	1.512478455
1723	1.511421847
1724	1.511420496
1725	1.511383906
1726	1.511234996
1727	1.511108656
1728	1.51107336
1729	1.511020969
1730	1.510772742
1731	1.510704542
1732	1.510654886
1733	1.510586319
1734	1.510565672
1735	1.510524057
1736	1.510383328
1737	1.510348355
1738	1.510318097
1739	1.510283956
1740	1.510279951
1741	1.510266391
1742	1.509932975
1743	1.509784585
1744	1.50976077
1745	1.509733986
1746	1.509714171
1747	1.509711395
1748	1.509649123
1749	1.509620995
1750	1.509591764
1751	1.509431697
1752	1.509428297
1753	1.509427063
1754	1.509365046
1755	1.509331354
1756	1.509325128
1757	1.509199978
1758	1.509155177
1759	1.509115989
1760	1.509050108
1761	1.508975514
1762	1.5089334
1763	1.508903166
1764	1.508798897
1765	1.508661199
1766	1.508601207
1767	1.50859645
1768	1.508546515
1769	1.508498615
1770	1.508480175
1771	1.508238636
1772	1.508103427
1773	1.508033147
1774	1.507985383
1775	1.507263613
1776	1.507179354
1777	1.507171262
1778	1.507168973
1779	1.507101408
1780	1.507093485
1781	1.507004946
1782	1.506859332
1783	1.506761089
1784	1.506688512
1785	1.506627
1786	1.506601052
1787	1.506576586
1788	1.506564303
1789	1.506417953
1790	1.506358226
1791	1.506262287
1792	1.505910349
1793	1.505905768
1794	1.505813334
1795	1.50548354
1796	1.505451005
1797	1.504422557
1798	1.504415797
1799	1.504410957
1800	1.504391114
1801	1.504175105
1802	1.504054653
1803	1.504052233
1804	1.504000102
1805	1.503938098
1806	1.503901093
1807	1.50378585
1808	1.503777051
1809	1.503756661
1810	1.503680695
1811	1.503611731
1812	1.502871824
1813	1.50283278
1814	1.502704465
1815	1.502376848
1816	1.502283372
1817	1.502266257
1818	1.502231463
1819	1.501948119
1820	1.501835815
1821	1.501821833
1822	1.501761103
1823	1.50174594
1824	1.501692554
1825	1.500824463
1826	1.500760661
1827	1.500734406
1828	1.500178854
1829	1.500173146
1830	1.499985757
1831	1.49993395
1832	1.499713651
1833	1.499665439
1834	1.499558956
1835	1.499553743
1836	1.499529431
1837	1.499512931
1838	1.499486958
1839	1.499415986
1840	1.499409594
1841	1.499399803
1842	1.499359602
1843	1.499338815
1844	1.49911972
1845	1.499111454
1846	1.499075707
1847	1.49903838
1848	1.498815197
1849	1.49873764
1850	1.498695482
1851	1.498673773
1852	1.498624099
1853	1.498589415
1854	1.498554278
1855	1.498539787
1856	1.498498213
1857	1.498496367
1858	1.49847602
1859	1.498415132
1860	1.498372775
1861	1.498367861
1862	1.498362469
1863	1.4983189
1864	1.497652008
1865	1.49765166
1866	1.497640749
1867	1.49763872
1868	1.497611173
1869	1.497550132
1870	1.497515776
1871	1.497515437
1872	1.497458515
1873	1.497406447
1874	1.497396394
1875	1.497396188
1876	1.497327834
1877	1.497314575
1878	1.497260704
1879	1.497151936
1880	1.497046139
1881	1.496750711
1882	1.496725007
1883	1.496702389
1884	1.496443849
1885	1.496433289
1886	1.496283199
1887	1.496170938
1888	1.496163492
1889	1.496140787
1890	1.496114223
1891	1.496112679
1892	1.496075629
1893	1.495600393
1894	1.49499745
1895	1.494829732
1896	1.494482598
1897	1.494462417
1898	1.494407916
1899	1.49437632
1900	1.494332299
1901	1.493996957
1902	1.49391743
1903	1.493844819
1904	1.493796117
1905	1.493698498
1906	1.49368767
1907	1.493597449
1908	1.493575241
1909	1.493555534
1910	1.493520988
1911	1.493512611
1912	1.493313946
1913	1.493086859
1914	1.493028093
1915	1.492942468
1916	1.492938482
1917	1.492851925
1918	1.492840782
1919	1.49281665
1920	1.492767234
1921	1.492723784
1922	1.492658065
1923	1.492518804
1924	1.492414524
1925	1.492364696
1926	1.49227678
1927	1.491676002
1928	1.491675498
1929	1.491404121
1930	1.491388499
1931	1.491367799
1932	1.491297181
1933	1.491278529
1934	1.491260401
1935	1.491259202
1936	1.49119186
1937	1.491005619
1938	1.490936087
1939	1.490479195
1940	1.490411746
1941	1.490408313
1942	1.49037701
1943	1.490338678
1944	1.490025855
1945	1.489944175
1946	1.489937018
1947	1.489900195
1948	1.489889288
1949	1.489836102
1950	1.489758466
1951	1.489680403
1952	1.489540739
1953	1.489494152
1954	1.489248948
1955	1.489232374
1956	1.489135556
1957	1.48908599
1958	1.48907523
1959	1.488769182
1960	1.488631724
1961	1.488598473
1962	1.488592168
1963	1.488559837
1964	1.488421189
1965	1.488397467
1966	1.488215478
1967	1.488172761
1968	1.488064971
1969	1.487864463
1970	1.487773171
1971	1.487698523
1972	1.487648116
1973	1.487352217
1974	1.487251549
1975	1.487185008
1976	1.487162472
1977	1.487122619
1978	1.487029001
1979	1.487021281
1980	1.486916835
1981	1.486882127
1982	1.486880064
1983	1.486867184
1984	1.486824083
1985	1.486767325
1986	1.486693172
1987	1.486649179
1988	1.486630858
1989	1.486563837
1990	1.486532087
1991	1.486528543
1992	1.48649924
1993	1.486498203
1994	1.486443648
1995	1.486441595
1996	1.486412546
1997	1.486323535
1998	1.486312389
1999	1.486181928
2000	1.485564916
2001	1.485532777
2002	1.485488083
2003	1.485424059
2004	1.485375487
2005	1.485185912
2006	1.485149944
2007	1.48504458
2008	1.484979981
2009	1.484677429
2010	1.484670311
2011	1.484617613
2012	1.484563231
2013	1.484506576
2014	1.4844968
2015	1.484262962
2016	1.484217726
2017	1.484195584
2018	1.48417784
2019	1.484168465
2020	1.484109461
2021	1.484044084
2022	1.484039601
2023	1.484034629
2024	1.484017525
2025	1.483993599
2026	1.483916843
2027	1.483821286
2028	1.483796812
2029	1.483741481
2030	1.4837215
2031	1.483701554
2032	1.483629574
2033	1.483546603
2034	1.483532664
2035	1.483525626
2036	1.483468356
2037	1.483420312
2038	1.483395731
2039	1.483368434
2040	1.483007602
2041	1.482848983
2042	1.482757548
2043	1.482713318
2044	1.482640442
2045	1.482634481
2046	1.48261771
2047	1.482558925
2048	1.482549403
2049	1.482504419
2050	1.482499975
2051	1.482316796
2052	1.482198455
2053	1.482151675
2054	1.482103694
2055	1.482090543
2056	1.48206866
2057	1.48202444
2058	1.481963528
2059	1.481911866
2060	1.481905881
2061	1.481865029
2062	1.481815619
2063	1.481796477
2064	1.481604973
2065	1.481577193
2066	1.4815663
2067	1.481472633
2068	1.481469451
2069	1.481448692
2070	1.481395001
2071	1.481339385
2072	1.481291767
2073	1.481241476
2074	1.481167776
2075	1.481046206
2076	1.481006219
2077	1.480868143
2078	1.480583401
2079	1.48050643
2080	1.480492191
2081	1.480082184
2082	1.479861238
2083	1.4798345
2084	1.47963738
2085	1.479552957
2086	1.47949701
2087	1.479494538
2088	1.479061318
2089	1.478828706
2090	1.478737411
2091	1.478402048
2092	1.478358297
2093	1.478354859
2094	1.478291371
2095	1.478270517
2096	1.478181819
2097	1.4781332
2098	1.478112411
2099	1.47807567
2100	1.478073475
2101	1.478040516
2102	1.477676427
2103	1.47766997
2104	1.477656068
2105	1.477631687
2106	1.477630568
2107	1.47761879
2108	1.477579261
2109	1.477510439
2110	1.477451723
2111	1.477319171
2112	1.476892887
2113	1.476880536
2114	1.476865819
2115	1.476736876
2116	1.476663518
2117	1.476657412
2118	1.476648143
2119	1.476625631
2120	1.476605139
2121	1.476596566
2122	1.476554586
2123	1.476507946
2124	1.476414139
2125	1.476343907
2126	1.476343042
2127	1.476310784
2128	1.476114
2129	1.476039347
2130	1.476013749
2131	1.47599875
2132	1.475988077
2133	1.475974184
2134	1.475934086
2135	1.475931088
2136	1.475928981
2137	1.475918081
2138	1.475878211
2139	1.475674918
2140	1.475673722
2141	1.475645778
2142	1.47554168
2143	1.47553568
2144	1.475530004
2145	1.475451781
2146	1.475311568
2147	1.475286757
2148	1.475187471
2149	1.475165694
2150	1.475062869
2151	1.475046775
2152	1.475027927
2153	1.474881742
2154	1.474853921
2155	1.474582616
2156	1.474336377
2157	1.474329013
2158	1.474318091
2159	1.473960149
2160	1.473945414
2161	1.473849039
2162	1.473756527
2163	1.473749539
2164	1.473740021
2165	1.473520649
2166	1.473481122
2167	1.473476491
2168	1.473463435
2169	1.473330311
2170	1.473293655
2171	1.473264272
2172	1.472959075
2173	1.472950992
2174	1.472897173
2175	1.472896028
2176	1.472877717
2177	1.472858853
2178	1.472855089
2179	1.472806209
2180	1.472783354
2181	1.472781415
2182	1.472779758
2183	1.47277809
2184	1.472760344
2185	1.47272966
2186	1.472571764
2187	1.472435992
2188	1.472332181
2189	1.472317022
2190	1.472316091
2191	1.472274206
2192	1.472235719
2193	1.472213377
2194	1.472209363
2195	1.472187504
2196	1.472175022
2197	1.47212405
2198	1.472118538
2199	1.472094923
2200	1.472075379
2201	1.4720382
2202	1.471867677
2203	1.471834043
2204	1.471829112
2205	1.471790142
2206	1.4717626
2207	1.471718572
2208	1.471669505
2209	1.471647501
2210	1.471647054
2211	1.471605098
2212	1.471574168
2213	1.47156906
2214	1.471552462
2215	1.471509981
2216	1.471498605
2217	1.471498041
2218	1.471390543
2219	1.471382634
2220	1.471206603
2221	1.470926134
2222	1.470914145
2223	1.47089798
2224	1.470880207
2225	1.470704903
2226	1.470593615
2227	1.470589267
2228	1.470575707
2229	1.470555724
2230	1.470509466
2231	1.470508469
2232	1.470499913
2233	1.470204822
2234	1.470106661
2235	1.46992492
2236	1.469869264
2237	1.469836764
2238	1.469720529
2239	1.469717825
2240	1.469695858
2241	1.469693974
2242	1.469608694
2243	1.469582866
2244	1.469575941
2245	1.469541916
2246	1.469382919
2247	1.469374443
2248	1.469372354
2249	1.469366728
2250	1.469282042
2251	1.469152009
2252	1.469139594
2253	1.4691118
2254	1.469058046
2255	1.469042312
2256	1.469021354
2257	1.469006311
2258	1.468913621
2259	1.468881228
2260	1.468855175
2261	1.468848804
2262	1.468822037
2263	1.468814834
2264	1.468791966
2265	1.468779125
2266	1.468746112
2267	1.468717051
2268	1.468667286
2269	1.46769176
2270	1.467555715
2271	1.467554737
2272	1.467505961
2273	1.467503509
2274	1.467496453
2275	1.467491075
2276	1.467347053
2277	1.467334465
2278	1.467279536
2279	1.466976572
2280	1.466963626
2281	1.466918905
2282	1.466676473
2283	1.466631922
2284	1.466631666
2285	1.466597028
2286	1.466226444
2287	1.466218097
2288	1.466130967
2289	1.466066472
2290	1.466015922
2291	1.465919067
2292	1.465852057
2293	1.465759445
2294	1.465743501
2295	1.465738092
2296	1.465724771
2297	1.465652447
2298	1.46562777
2299	1.46562572
2300	1.465552053
2301	1.465233503
2302	1.465181722
2303	1.465164626
2304	1.46505884
2305	1.464998403
2306	1.464881457
2307	1.464862896
2308	1.464851169
2309	1.46451782
2310	1.464446327
2311	1.464419211
2312	1.464406822
2313	1.464320285
2314	1.464319112
2315	1.464306495
2316	1.464292762
2317	1.464284609
2318	1.464242367
2319	1.464196453
2320	1.464179645
2321	1.46417949
2322	1.464173813
2323	1.464160888
2324	1.464077952
2325	1.463775726
2326	1.463756251
2327	1.463621352
2328	1.463583491
2329	1.46355725
2330	1.463516831
2331	1.463516021
2332	1.463506245
2333	1.463388293
2334	1.46338753
2335	1.463362777
2336	1.4633621
2337	1.463335819
2338	1.463334868
2339	1.463288087
2340	1.463286322
2341	1.463256729
2342	1.463234702
2343	1.463226382
2344	1.463218021
2345	1.463204971
2346	1.463197218
2347	1.46317494
2348	1.463145988
2349	1.463110381
2350	1.463086818
2351	1.463066716
2352	1.462994613
2353	1.462916646
2354	1.462915349
2355	1.462914203
2356	1.462889964
2357	1.46288345
2358	1.46288011
2359	1.462847043
2360	1.462801528
2361	1.462673733
2362	1.462670895
2363	1.462668267
2364	1.462635355
2365	1.462623451
2366	1.462551188
2367	1.462534636
2368	1.462514623
2369	1.462395257
2370	1.462310428
2371	1.462292778
2372	1.461872857
2373	1.461862952
2374	1.461839422
2375	1.461815239
2376	1.461691541
2377	1.461021014
2378	1.461016342
2379	1.4609797
2380	1.460932071
2381	1.460924512
2382	1.460808897
2383	1.460779713
2384	1.460774436
2385	1.460755452
2386	1.460716628
2387	1.460660865
2388	1.460644845
2389	1.460621341
2390	1.460620268
2391	1.460585215
2392	1.460562294
2393	1.460560894
2394	1.460554163
2395	1.460513723
2396	1.46051333
2397	1.460510093
2398	1.460465301
2399	1.460457211
2400	1.460456892
2401	1.460428002
2402	1.460412244
2403	1.460404096
2404	1.460362728
2405	1.460340597
2406	1.460325025
2407	1.460280493
2408	1.460263176
2409	1.460178369
2410	1.460156107
2411	1.460101984
2412	1.460001447
2413	1.460001027
2414	1.459903804
2415	1.459903073
2416	1.459876436
2417	1.45987042
2418	1.459842586
2419	1.459842354
2420	1.459650247
2421	1.45965015
2422	1.459634393
2423	1.459624657
2424	1.459604321
2425	1.459566637
2426	1.459536239
2427	1.459517145
2428	1.459425967
2429	1.459228163
2430	1.459211711
2431	1.459188488
2432	1.459051068
2433	1.459047095
2434	1.459041452
2435	1.459017109
2436	1.459011867
2437	1.459001653
2438	1.458882653
2439	1.458770642
2440	1.458756202
2441	1.458753493
2442	1.458606864
2443	1.458516071
2444	1.458491258
2445	1.458487702
2446	1.458476709
2447	1.458464736
2448	1.458446215
2449	1.458407271
2450	1.458394593
2451	1.458375316
2452	1.458361311
2453	1.458331764
2454	1.45832174
2455	1.458313534
2456	1.458310095
2457	1.458248131
2458	1.458235068
2459	1.458226041
2460	1.458225623
2461	1.458217608
2462	1.458150691
2463	1.458062373
2464	1.457907853
2465	1.457883479
2466	1.457871886
2467	1.457343002
2468	1.457334025
2469	1.457290936
2470	1.457261612
2471	1.457258208
2472	1.457254349
2473	1.457236804
2474	1.457224168
2475	1.457181695
2476	1.457152997
2477	1.457102448
2478	1.457033555
2479	1.457014031
2480	1.456976578
2481	1.456968803
2482	1.456923448
2483	1.45689587
2484	1.456858638
2485	1.456841835
2486	1.456839238
2487	1.456835873
2488	1.456797191
2489	1.456758019
2490	1.456753162
2491	1.456744335
2492	1.456676684
2493	1.456619435
2494	1.456608502
2495	1.456559322
2496	1.456531902
2497	1.456478131
2498	1.456443735
2499	1.456426579
2500	1.456414414
2501	1.456395385
2502	1.456394786
2503	1.456351565
2504	1.45619752
2505	1.456189813
2506	1.456048891
2507	1.455867481
2508	1.45582687
2509	1.455825045
2510	1.455812327
2511	1.455777513
2512	1.455777363
2513	1.455741036
2514	1.45572617
2515	1.455713199
2516	1.455688202
2517	1.455564844
2518	1.455551266
2519	1.455550633
2520	1.455384862
2521	1.455325648
2522	1.455308172
2523	1.455131956
2524	1.455116848
2525	1.455099687
2526	1.455066379
2527	1.455065939
2528	1.455065439
2529	1.455038622
2530	1.454798099
2531	1.454774435
2532	1.454748255
2533	1.454743592
2534	1.454714006
2535	1.454709762
2536	1.454707857
2537	1.454694093
2538	1.454572234
2539	1.454521506
2540	1.454278628
2541	1.454276381
2542	1.454246168
2543	1.454219279
2544	1.454205345
2545	1.454171061
2546	1.454104914
2547	1.45397853
2548	1.453949876
2549	1.453902308
2550	1.453679985
2551	1.453596398
2552	1.453569831
2553	1.453539635
2554	1.453473742
2555	1.453454021
2556	1.453438953
2557	1.453403142
2558	1.453384206
2559	1.453324508
2560	1.453293849
2561	1.453261527
2562	1.452722717
2563	1.452694611
2564	1.452682409
2565	1.452653655
2566	1.452566587
2567	1.452552665
2568	1.452509703
2569	1.45248664
2570	1.452423396
2571	1.452375649
2572	1.452372856
2573	1.452251568
2574	1.452164225
2575	1.451827344
2576	1.451810641
2577	1.451799513
2578	1.451314158
2579	1.451238644
2580	1.451209097
2581	1.451113887
2582	1.451086482
2583	1.449986966
2584	1.449944536
2585	1.449944309
2586	1.449916404
2587	1.449817257
2588	1.449759429
2589	1.449708094
2590	1.449684449
2591	1.449681738
2592	1.44949181
2593	1.449490858
2594	1.449465121
2595	1.449332182
2596	1.449282464
2597	1.449260669
2598	1.449238822
2599	1.449225796
2600	1.449224801
2601	1.449133229
2602	1.449116269
2603	1.449115749
2604	1.449100165
2605	1.449084306
2606	1.449073011
2607	1.449070992
2608	1.448993465
2609	1.448990284
2610	1.448987639
2611	1.448939734
2612	1.448921046
2613	1.448884465
2614	1.448820842
2615	1.448684338
2616	1.448656883
2617	1.448636202
2618	1.448595379
2619	1.448586563
2620	1.448556584
2621	1.448547995
2622	1.448547065
2623	1.448544356
2624	1.448516807
2625	1.44829024
2626	1.448289424
2627	1.448263601
2628	1.448244338
2629	1.448233817
2630	1.448196709
2631	1.448140306
2632	1.448130069
2633	1.44811633
2634	1.448109064
2635	1.447913562
2636	1.447389858
2637	1.447323984
2638	1.447294381
2639	1.447218073
2640	1.447214855
2641	1.447159423
2642	1.447151608
2643	1.447151177
2644	1.446728298
2645	1.446719792
2646	1.446712052
2647	1.446649396
2648	1.446579186
2649	1.446577422
2650	1.446576288
2651	1.446573073
2652	1.446572869
2653	1.446541561
2654	1.446523666
2655	1.446523328
2656	1.446491575
2657	1.446476034
2658	1.445981689
2659	1.44597394
2660	1.445690129
2661	1.445150715
2662	1.445066952
2663	1.445020477
2664	1.444973906
2665	1.444923521
2666	1.444914437
2667	1.444737064
2668	1.444725149
2669	1.444707916
2670	1.444663775
2671	1.444592475
2672	1.444527773
2673	1.444524056
2674	1.444091625
2675	1.444068089
2676	1.443955881
2677	1.443950025
2678	1.443793959
2679	1.443404206
2680	1.443143345
2681	1.443122447
2682	1.443105181
2683	1.443076672
2684	1.443052916
2685	1.443041604
2686	1.443033897
2687	1.443032656
2688	1.443027631
2689	1.443007273
2690	1.442954173
2691	1.442947849
2692	1.442918544
2693	1.442807238
2694	1.44246165
2695	1.442452454
2696	1.4424467
2697	1.442418888
2698	1.442221339
2699	1.442215889
2700	1.441963536
2701	1.441959614
2702	1.441790215
2703	1.441678561
2704	1.441673799
2705	1.441670477
2706	1.441620411
2707	1.441598707
2708	1.441547794
2709	1.441546933
2710	1.441527474
2711	1.440999194
2712	1.440961455
2713	1.440934005
2714	1.440896983
2715	1.440529756
2716	1.44046743
2717	1.440467127
2718	1.440327676
2719	1.440327395
2720	1.440315829
2721	1.440305281
2722	1.44030277
2723	1.440300706
2724	1.440290111
2725	1.440164845
2726	1.440148468
2727	1.440145739
2728	1.440104956
2729	1.440104617
2730	1.440080815
2731	1.440080193
2732	1.44004388
2733	1.440043362
2734	1.440007061
2735	1.439993649
2736	1.439989411
2737	1.439987936
2738	1.439526332
2739	1.439494826
2740	1.439428427
2741	1.439180745
2742	1.439147534
2743	1.439129859
2744	1.439129128
2745	1.439101738
2746	1.439100783
2747	1.439100656
2748	1.439100209
2749	1.439074495
2750	1.439061413
2751	1.439044204
2752	1.439041782
2753	1.439009008
2754	1.438998811
2755	1.438991021
2756	1.43896907
2757	1.438941318
2758	1.438878268
2759	1.43887347
2760	1.438866569
2761	1.4388636
2762	1.438863508
2763	1.43885615
2764	1.438843851
2765	1.438830051
2766	1.438828219
2767	1.438815615
2768	1.438798911
2769	1.438798611
2770	1.438498907
2771	1.438459049
2772	1.438438431
2773	1.438385104
2774	1.438346896
2775	1.438338637
2776	1.438333151
2777	1.438026326
2778	1.438017986
2779	1.437969594
2780	1.437969028
2781	1.437962319
2782	1.437961656
2783	1.43795626
2784	1.437955609
2785	1.437909105
2786	1.43784747
2787	1.437801204
2788	1.437795566
2789	1.437727238
2790	1.437715829
2791	1.437693863
2792	1.437688332
2793	1.437683205
2794	1.437673969
2795	1.437497195
2796	1.437487797
2797	1.437477723
2798	1.437454112
2799	1.437451414
2800	1.43744461
2801	1.437429932
2802	1.437412077
2803	1.436966374
2804	1.43695064
2805	1.43694718
2806	1.436864155
2807	1.436859957
2808	1.43666568
2809	1.436583208
2810	1.436582953
2811	1.436579481
2812	1.436504231
2813	1.436454969
2814	1.436454367
2815	1.436349198
2816	1.435602882
2817	1.435597842
2818	1.435542822
2819	1.435533711
2820	1.435533018
2821	1.435327199
2822	1.435307506
2823	1.435255881
2824	1.435253534
2825	1.435243752
2826	1.43521654
2827	1.435214926
2828	1.435179058
2829	1.43517263
2830	1.435172202
2831	1.435111584
2832	1.434889381
2833	1.434849998
2834	1.43481834
2835	1.434789783
2836	1.434728846
2837	1.434728559
2838	1.434715123
2839	1.434705963
2840	1.434705295
2841	1.434675207
2842	1.434674528
2843	1.434582913
2844	1.434571359
2845	1.434565268
2846	1.4345567
2847	1.434533127
2848	1.434521732
2849	1.434495095
2850	1.434426044
2851	1.43439468
2852	1.434250452
2853	1.434248674
2854	1.434235424
2855	1.43422719
2856	1.434227026
2857	1.434172327
2858	1.43400454
2859	1.434001364
2860	1.433987899
2861	1.433984042
2862	1.433982821
2863	1.433973685
2864	1.433911575
2865	1.433878782
2866	1.433861803
2867	1.433845799
2868	1.433840553
2869	1.433826166
2870	1.433823688
2871	1.433810365
2872	1.433786186
2873	1.433729972
2874	1.43372969
2875	1.433698212
2876	1.433688361
2877	1.433673231
2878	1.43365716
2879	1.433603757
2880	1.433562802
2881	1.433550261
2882	1.433549933
2883	1.433509688
2884	1.433506753
2885	1.433473485
2886	1.433411567
2887	1.433375446
2888	1.433321002
2889	1.433305216
2890	1.433276683
2891	1.433159342
2892	1.433087804
2893	1.433061634
2894	1.433059742
2895	1.433018874
2896	1.43296823
2897	1.432931253
2898	1.43291001
2899	1.432888552
2900	1.432879701
2901	1.43286091
2902	1.432850026
2903	1.432758614
2904	1.432725097
2905	1.432713787
2906	1.432711169
2907	1.43269321
2908	1.432684359
2909	1.432674018
2910	1.432673823
2911	1.432668272
2912	1.432649659
2913	1.432642238
2914	1.432625034
2915	1.432614312
2916	1.432596081
2917	1.432595964
2918	1.432594584
2919	1.43259309
2920	1.432562253
2921	1.432475121
2922	1.432472227
2923	1.43237181
2924	1.432265997
2925	1.432261844
2926	1.432184906
2927	1.432184752
2928	1.432141533
2929	1.432141453
2930	1.432110244
2931	1.432110001
2932	1.432105513
2933	1.432096533
2934	1.432078513
2935	1.432035986
2936	1.432006288
2937	1.43200608
2938	1.431768285
2939	1.431688284
2940	1.431684073
2941	1.431674366
2942	1.431654195
2943	1.431642541
2944	1.43136086
2945	1.431283621
2946	1.431241365
2947	1.431212665
2948	1.431207255
2949	1.431171197
2950	1.431156424
2951	1.431101777
2952	1.431099514
2953	1.431044408
2954	1.431035629
2955	1.43101981
2956	1.431011441
2957	1.431000872
2958	1.430984298
2959	1.430957005
2960	1.430956311
2961	1.430940969
2962	1.430939901
2963	1.430925827
2964	1.430901455
2965	1.430901195
2966	1.430900698
2967	1.430899874
2968	1.430899662
2969	1.430895987
2970	1.43087912
2971	1.430675595
2972	1.430675101
2973	1.430657141
2974	1.430655781
2975	1.430652772
2976	1.430631518
2977	1.430619428
2978	1.430554054
2979	1.430547047
2980	1.430505009
2981	1.430500734
2982	1.430492954
2983	1.430338902
2984	1.430273239
2985	1.430250283
2986	1.430213414
2987	1.430196167
2988	1.430176309
2989	1.430150864
2990	1.430132325
2991	1.430120817
2992	1.430059111
2993	1.430058507
2994	1.430048018
2995	1.429955829
2996	1.429944086
2997	1.429916937
2998	1.429914977
2999	1.429903382
3000	1.429874017
3001	1.429873929
3002	1.429825432
3003	1.429767251
3004	1.429725839
3005	1.429710859
3006	1.429692084
3007	1.429653131
3008	1.429625435
3009	1.429547575
3010	1.429465209
3011	1.42926156
3012	1.429241492
3013	1.429220565
3014	1.429213744
3015	1.429202018
3016	1.42909506
3017	1.429085561
3018	1.429082386
3019	1.429002172
3020	1.428972847
3021	1.428971888
3022	1.428712805
3023	1.428584473
3024	1.428582598
3025	1.428578811
3026	1.428560887
3027	1.428530745
3028	1.428530604
3029	1.42840025
3030	1.42835414
3031	1.428319237
3032	1.428298039
3033	1.428251195
3034	1.428243649
3035	1.428242983
3036	1.428242758
3037	1.428231503
3038	1.428192989
3039	1.428189447
3040	1.428144526
3041	1.428141032
3042	1.428134134
3043	1.428123214
3044	1.428110044
3045	1.428083296
3046	1.428071776
3047	1.428044541
3048	1.428015497
3049	1.42799836
3050	1.427789178
3051	1.427784536
3052	1.427756947
3053	1.427742917
3054	1.427738773
3055	1.427732822
3056	1.427722851
3057	1.427715095
3058	1.427695939
3059	1.427657323
3060	1.427654011
3061	1.427595845
3062	1.427591809
3063	1.427560756
3064	1.427560444
3065	1.427426231
3066	1.427383129
3067	1.427346685
3068	1.427320119
3069	1.427260185
3070	1.427248945
3071	1.42724842
3072	1.42723805
3073	1.427121216
3074	1.427102203
3075	1.427089513
3076	1.42705829
3077	1.427036109
3078	1.42700641
3079	1.426997135
3080	1.426987287
3081	1.426881986
3082	1.426866498
3083	1.426772756
3084	1.426708339
3085	1.426706383
3086	1.426704665
3087	1.426670073
3088	1.42666077
3089	1.4266425
3090	1.426628008
3091	1.426607314
3092	1.42660605
3093	1.4265992
3094	1.42656025
3095	1.426559414
3096	1.426558315
3097	1.42650404
3098	1.426502414
3099	1.426495326
3100	1.426494679
3101	1.426492558
3102	1.426446526
3103	1.426446098
3104	1.426442485
3105	1.426437132
3106	1.426433291
3107	1.426395111
3108	1.426042687
3109	1.426008814
3110	1.425988401
3111	1.425980354
3112	1.425978378
3113	1.425978235
3114	1.42584167
3115	1.425628785
3116	1.425585877
3117	1.425585599
3118	1.425524778
3119	1.425524703
3120	1.425524174
3121	1.425450782
3122	1.425446935
3123	1.425445785
3124	1.425420717
3125	1.425418916
3126	1.425333415
3127	1.425317515
3128	1.425090094
3129	1.425051483
3130	1.425039689
3131	1.424933595
3132	1.424917524
3133	1.424915339
3134	1.424902864
3135	1.424852472
3136	1.424794977
3137	1.424792247
3138	1.42479204
3139	1.424748698
3140	1.424739807
3141	1.42473
3142	1.424715503
3143	1.424700441
3144	1.424682376
3145	1.424682158
3146	1.424434197
3147	1.424430245
3148	1.424395527
3149	1.424363518
3150	1.42431778
3151	1.424309087
3152	1.424246653
3153	1.424246581
3154	1.424206353
3155	1.423945019
3156	1.42393109
3157	1.423929442
3158	1.423877133
3159	1.423876766
3160	1.423874449
3161	1.423851466
3162	1.423819202
3163	1.423814013
3164	1.423809342
3165	1.423807948
3166	1.423785253
3167	1.423766397
3168	1.423722536
3169	1.423700327
3170	1.423668693
3171	1.423638171
3172	1.423636983
3173	1.423624105
3174	1.423584165
3175	1.423574497
3176	1.423534452
3177	1.423507882
3178	1.423484045
3179	1.423480575
3180	1.42339317
3181	1.423313862
3182	1.423212761
3183	1.423170298
3184	1.423165571
3185	1.422952081
3186	1.422811111
3187	1.422810354
3188	1.422790354
3189	1.422691247
3190	1.422686646
3191	1.422586162
3192	1.422361448
3193	1.422326462
3194	1.4221307
3195	1.42208355
3196	1.422083087
3197	1.422080494
3198	1.422057716
3199	1.422057616
3200	1.422057354
3201	1.422042094
3202	1.422033895
3203	1.422023752
3204	1.421995437
3205	1.421936326
3206	1.421934155
3207	1.421839358
3208	1.42182855
3209	1.421781639
3210	1.421759233
3211	1.421748987
3212	1.421731293
3213	1.421731222
3214	1.421731086
3215	1.421419868
3216	1.421407894
3217	1.421342159
3218	1.421320344
3219	1.421320115
